ResponseId,Duration (in seconds),Q_prog_rate,Q_prog_exp,hint_type,stimulus_presentation,part_lbl,task,prog_num,desc_time,algo_time,hint_time,quantques1_time,quant2_time,quant3_time,quant4_time,quant_ques_af_exp_time,quant_ques_af_exp_time_avg,score_quant1,score_quant2,score_quant3,score_quant4,quant234_avg_score
R_21dxYIQqYYmBF3l,1263.0,1.0,0.0,Test Cases,Python,Clear,Count Pos Neg,5,1.5745666,2.0004833,1.00075,0.46516666,0.7966167,1.5083001,1.0209833,3.3259,1.1086333,1.0,1.0,1.0,0.0,0.6666666666666666
R_21dxYIQqYYmBF3l,1263.0,1.0,0.0,Test Cases,Python,Clear,Average Rainfall,5,1.53355,2.0010166,1.00105,0.4879333,0.614,0.55764997,0.35209998,1.5237501,0.5079167,1.0,0.0,0.0,1.0,0.3333333333333333
R_21kCTmLCEzr98hX,855.0,1.0,0.01,Test Cases,Python,Confused,Average Rainfall,2,0.5358833,2.0005667,1.0002667,0.7927333,0.21155,1.3772666,0.18575001,1.7745667,0.5915222,0.0,1.0,1.0,1.0,1.0
R_21kCTmLCEzr98hX,855.0,1.0,0.01,Test Cases,Python,Clear,Count Pos Neg,2,0.5661333,1.4259666,0.5244333,0.19316667,0.15653333,1.0337666,0.31436667,1.5046667,0.50155556,1.0,0.0,0.0,0.0,0.0
R_223DbpdyOpr4Fo9,923.0,1.0,0.0,Test Cases,Text,Clear,Fibonacci,3,0.68946666,2.00225,0.27228335,0.7876333,0.4317333,0.21178333,0.7902833,1.4338,0.47793335,1.0,0.0,0.0,1.0,0.3333333333333333
R_223DbpdyOpr4Fo9,923.0,1.0,0.0,Test Cases,Text,Confused,Count Pos Neg,3,0.8484166,2.0024,0.63503337,0.42593333,0.18506667,1.0715001,0.795,2.0515666,0.6838556,0.0,0.0,1.0,0.0,0.3333333333333333
R_22cohETifhSPUEH,1097.0,3.0,3.0,No Hint,Text,Clear,Count Pos Neg,1,1.04145,3.0020332,0.0,0.7989333,0.1526,0.11905,2.2004,2.47205,0.8240167,1.0,1.0,1.0,1.0,1.0
R_22cohETifhSPUEH,1097.0,3.0,3.0,No Hint,Text,Clear,Average Rainfall,1,0.7629667,3.0021167,0.0,0.34196666,2.5564,1.0309666,1.6447666,5.2321334,1.7440445,1.0,1.0,0.0,1.0,0.6666666666666666
R_22csSnYjOaBBmOB,998.0,1.0,0.05,No Hint,Text,Clear,Palindrome,4,0.6939833,2.87075,0.0,0.62186664,0.27366668,2.3508832,1.0129167,3.6374667,1.2124889,1.0,0.0,0.0,0.0,0.0
R_22csSnYjOaBBmOB,998.0,1.0,0.05,No Hint,Text,Clear,Count Pos Neg,4,0.8054833,1.6367167,0.0,0.29211667,0.6829,2.2181,0.9936,3.8946,1.2982,1.0,1.0,0.0,1.0,0.6666666666666666
R_22xMsgDconSPmCd,908.0,1.0,0.0,Conceptual,Text,Confused,Average Rainfall,4,0.1892,2.0013335,1.00045,0.27361667,0.13268334,1.5329334,0.29168332,1.9573001,0.65243334,0.0,0.0,0.0,0.0,0.0
R_22xMsgDconSPmCd,908.0,1.0,0.0,Conceptual,Text,Clear,Fibonacci,4,0.34318334,2.0316167,1.0332,0.33995,0.39973333,0.16835,0.36735,0.9354333,0.3118111,1.0,1.0,0.0,1.0,0.6666666666666666
R_23aapj2WwSqd5RY,1430.0,2.0,0.0,Conceptual,Python,Clear,Average Rainfall,1,1.5426999,2.0019,1.00025,0.7277334,0.5691667,0.19986667,0.88773334,1.6567667,0.5522556,1.0,0.0,1.0,1.0,0.6666666666666666
R_23aapj2WwSqd5RY,1430.0,2.0,0.0,Conceptual,Python,Clear,Count Pos Neg,1,2.7489831,2.00025,1.00045,0.25828332,2.95945,0.43275002,1.3812667,4.7734666,1.5911555,1.0,1.0,1.0,1.0,1.0
R_24f2320EwdD4QdX,417.0,8.0,1.95,Conceptual,Python,Confused,Fibonacci,4,0.045816667,0.79003334,0.09993333,0.21731666,0.095583335,0.053833332,0.09053334,0.23995,0.07998333,0.0,1.0,1.0,0.0,0.6666666666666666
R_24f2320EwdD4QdX,417.0,8.0,1.95,Conceptual,Python,Clear,Average Rainfall,4,0.42076668,1.1169666,0.5488666,0.26138332,0.7809833,0.27951667,0.08833334,1.1488334,0.38294446,1.0,1.0,0.0,0.0,0.3333333333333333
R_24iqN47sEBns76D,479.0,1.0,5.0,Test Cases,Text,Clear,Sum Positives,2,0.2182,0.293,0.21633333,0.27001667,0.1137,0.34456667,0.36446667,0.8227333,0.27424443,1.0,1.0,1.0,1.0,1.0
R_24iqN47sEBns76D,479.0,1.0,5.0,Test Cases,Text,Clear,Count Pos Neg,2,0.51713336,1.1268667,0.45995,0.46798334,0.23625,0.69296664,0.9573667,1.8865833,0.6288611,1.0,1.0,0.0,0.0,0.3333333333333333
R_25GBd2ZDXVeaXsp,269.0,1.0,0.0,Test Cases,Text,Confused,Count Pos Neg,3,0.23323335,0.09875,0.19968334,0.16396667,0.15276667,0.14613333,0.06498333,0.36388335,0.12129445,0.0,0.0,1.0,0.0,0.3333333333333333
R_25GBd2ZDXVeaXsp,269.0,1.0,0.0,Test Cases,Text,Clear,Palindrome,3,0.14993334,0.52285,0.30483335,0.109850004,0.3601,0.29188335,0.26061666,0.9126,0.30420002,1.0,1.0,1.0,1.0,1.0
R_25Ib9GHHML3GZoZ,963.0,8.0,5.0,Conceptual,Text,Confused,Average Rainfall,3,0.21561667,0.49835,0.30478334,0.27965,0.5299,0.63056666,0.8530167,2.0134833,0.67116106,0.0,0.0,0.0,0.0,0.0
R_25Ib9GHHML3GZoZ,963.0,8.0,5.0,Conceptual,Text,Clear,Palindrome,3,0.40838334,0.72263336,0.50776666,0.27428335,0.16293333,0.7472,0.7425333,1.6526667,0.5508889,1.0,0.0,1.0,0.0,0.3333333333333333
R_25NKPwhm152Vl28,867.0,1.0,0.5,Conceptual,Python,Clear,Fibonacci,2,0.72326666,2.0003,1.0002333,0.9747167,1.5928999,0.33451664,0.23651667,2.1639333,0.72131115,1.0,1.0,1.0,1.0,1.0
R_25NKPwhm152Vl28,867.0,1.0,0.5,Conceptual,Python,Confused,Count Pos Neg,2,0.89666665,2.0021167,1.0019,0.38145,0.23438333,0.44323334,0.5875667,1.2651833,0.42172778,0.0,0.0,1.0,0.0,0.3333333333333333
R_26a6IvgFa1MLns2,876.0,1.0,0.44,Conceptual,Text,Clear,Palindrome,1,0.56238335,1.2148334,0.214,0.4323,0.26213333,0.91443336,0.43559998,1.6121668,0.53738886,1.0,1.0,1.0,1.0,1.0
R_26a6IvgFa1MLns2,876.0,1.0,0.44,Conceptual,Text,Confused,Average Rainfall,1,0.6257166,2.0020666,1.0003833,0.60856664,0.53061664,1.05985,2.0465167,3.6369832,1.2123278,0.0,1.0,0.0,1.0,0.6666666666666666
R_27PKrsIJ4YF93BT,548.0,10.0,5.0,Test Cases,Text,Clear,Palindrome,3,0.20366667,0.9853667,0.84001666,0.19303332,0.15681668,0.4814,0.101833336,0.74005,0.24668333,1.0,1.0,1.0,1.0,1.0
R_27PKrsIJ4YF93BT,548.0,10.0,5.0,Test Cases,Text,Confused,Fibonacci,3,0.79938334,0.39721668,1.0003667,0.24826667,0.42793334,0.07011666,0.73901665,1.2370666,0.41235554,0.0,0.0,0.0,1.0,0.3333333333333333
R_28SN2xUYP1LMv8H,553.0,1.0,0.0,No Hint,Text,Confused,Average Rainfall,3,0.24415,0.48626667,0.0,0.8899833,0.47814998,1.0964667,1.1428167,2.7174335,0.90581113,0.0,0.0,0.0,0.0,0.0
R_28SN2xUYP1LMv8H,553.0,1.0,0.0,No Hint,Text,Clear,Count Pos Neg,3,0.3064,0.3279,0.0,0.59931666,0.20206666,1.07555,0.68158334,1.9592,0.65306664,1.0,0.0,0.0,0.0,0.0
R_296zJXefWHgKU9L,3461.0,1.0,0.0,Detailed Fix,Python,Clear,Fibonacci,1,0.60096663,2.0008168,1.0232167,0.6525833,0.36698332,1.2242666,0.33706668,1.9283166,0.64277226,1.0,0.0,1.0,0.0,0.3333333333333333
R_296zJXefWHgKU9L,3461.0,1.0,0.0,Detailed Fix,Python,Confused,Palindrome,1,0.5607334,2.0017333,1.0016834,0.60018337,0.46806666,0.6473167,0.3507,1.4660833,0.48869446,0.0,0.0,0.0,1.0,0.3333333333333333
R_2AT0ePzJwWpC8dZ,679.0,1.0,0.0,Test Cases,Python,Clear,Palindrome,5,0.41885,2.0020666,1.0003167,0.29176667,0.29408333,0.4298,0.59166664,1.31555,0.43851668,1.0,1.0,1.0,0.0,0.6666666666666666
R_2AT0ePzJwWpC8dZ,679.0,1.0,0.0,Test Cases,Python,Clear,Sum Positives,5,0.25956666,2.0002666,0.8416833,0.12611666,0.17658333,0.20555,0.6221167,1.00425,0.33475,1.0,0.0,1.0,1.0,0.6666666666666666
R_2BNVQ7Qv2MfWqFb,469.0,1.0,0.0,Conceptual,Text,Confused,Count Pos Neg,2,0.37883332,0.6638,0.17838334,0.39804998,0.11348333,0.27505,0.54618335,0.93471664,0.31157222,0.0,0.0,0.0,0.0,0.0
R_2BNVQ7Qv2MfWqFb,469.0,1.0,0.0,Conceptual,Text,Clear,Palindrome,2,0.3069,1.5521666,0.28341666,0.36071667,0.25613335,0.62520003,0.3305,1.2118334,0.40394443,1.0,0.0,1.0,0.0,0.3333333333333333
R_2Bafd6C66eg3KRC,783.0,1.0,0.2,Detailed Fix,Text,Clear,Fibonacci,5,0.7424667,2.0002167,1.0002,0.3554167,0.6538333,0.44206667,0.304,1.3999001,0.46663332,1.0,1.0,1.0,1.0,1.0
R_2Bafd6C66eg3KRC,783.0,1.0,0.2,Detailed Fix,Text,Clear,Count Pos Neg,5,0.77008337,2.0002832,0.22618334,0.37606665,0.74883336,0.23488334,0.30276668,1.2864834,0.42882776,1.0,1.0,1.0,1.0,1.0
R_2BmJJdJLwbZz7lg,424.0,3.0,1.46,Detailed Fix,Python,Clear,Sum Positives,3,0.22733334,0.6401833,0.15433334,0.11761667,0.15406667,0.103533335,0.16491668,0.42251667,0.14083889,1.0,1.0,1.0,1.0,1.0
R_2BmJJdJLwbZz7lg,424.0,3.0,1.46,Detailed Fix,Python,Clear,Average Rainfall,3,0.6620167,1.5494,0.2515,0.30343333,0.36946666,0.142,0.2542,0.76566666,0.25522223,1.0,1.0,1.0,1.0,1.0
R_2CZF9M3f3W9791L,687.0,1.0,0.0,Test Cases,Python,Confused,Average Rainfall,4,0.16149999,2.0304332,1.0030667,0.54871666,0.24961667,0.122716665,0.15798333,0.53031665,0.17677222,0.0,0.0,1.0,0.0,0.3333333333333333
R_2CZF9M3f3W9791L,687.0,1.0,0.0,Test Cases,Python,Clear,Count Pos Neg,4,0.28613332,2.0035167,1.0002,0.25848332,0.18488334,1.0011667,0.28935,1.4754001,0.49179998,1.0,1.0,0.0,0.0,0.3333333333333333
R_2CdncLEvMv2wzf3,995.0,1.0,0.0,Detailed Fix,Text,Clear,Sum Positives,2,0.31526667,2.0020335,0.26876667,0.1246,0.47706667,0.5071167,0.42786667,1.41205,0.4706833,1.0,1.0,0.0,1.0,0.6666666666666666
R_2CdncLEvMv2wzf3,995.0,1.0,0.0,Detailed Fix,Text,Clear,Count Pos Neg,2,1.2948167,2.00025,1.0019,0.2191,0.74086666,2.2545166,2.0806665,5.07605,1.6920167,1.0,0.0,1.0,1.0,0.6666666666666666
R_2CeYGpLq1W2aM72,1818.0,1.0,0.22,Conceptual,Text,Clear,Fibonacci,4,1.5027167,2.00185,0.51635003,0.87266666,0.6001,1.3034834,1.8174332,3.7210166,1.2403389,1.0,1.0,0.0,1.0,0.6666666666666666
R_2CeYGpLq1W2aM72,1818.0,1.0,0.22,Conceptual,Text,Clear,Palindrome,4,1.4111667,2.0018666,1.0002167,0.4703333,0.5498,5.870583,2.2895834,8.709967,2.9033225,1.0,0.0,0.0,1.0,0.3333333333333333
R_2DHkxzLnaB7XR84,1165.0,1.0,0.0,Conceptual,Python,Clear,Average Rainfall,5,1.2645,2.0018334,1.00065,1.2094333,0.60333335,1.6323501,0.6990667,2.93475,0.97824997,1.0,0.0,0.0,0.0,0.0
R_2DHkxzLnaB7XR84,1165.0,1.0,0.0,Conceptual,Python,Confused,Palindrome,5,0.6990833,2.0018,1.0001833,0.75313336,0.23253332,0.40215,0.40203333,1.0367167,0.3455722,0.0,0.0,0.0,0.0,0.0
R_2DSd72XBQscdmNF,1269.0,4.0,2.01,Conceptual,Python,Clear,Count Pos Neg,2,0.5258333,0.23771666,0.717,0.9176667,0.48808333,0.39783335,0.2151,1.1010166,0.36700556,1.0,0.0,1.0,0.0,0.3333333333333333
R_2DSd72XBQscdmNF,1269.0,4.0,2.01,Conceptual,Python,Clear,Fibonacci,2,0.09053334,0.46071666,0.2927,0.55536664,10.019167,0.75678337,0.33503333,11.110983,3.7036612,1.0,1.0,0.0,0.0,0.3333333333333333
R_2DTa0Ri7UiZ1b0E,3328.0,1.0,0.0,Detailed Fix,Text,Clear,Count Pos Neg,3,0.57481664,1.2553333,1.0320166,1.4346334,14.520917,1.8922333,10.081751,26.4949,8.831634,1.0,1.0,0.0,0.0,0.3333333333333333
R_2DTa0Ri7UiZ1b0E,3328.0,1.0,0.0,Detailed Fix,Text,Clear,Sum Positives,3,1.70165,1.6843499,1.0004333,0.55168337,1.0480334,3.0975335,1.6217,5.7672668,1.9224223,1.0,0.0,1.0,0.0,0.3333333333333333
R_2DdXepNOXL1QJTH,3045.0,4.0,2.18,Conceptual,Text,Confused,Sum Positives,2,0.054816667,2.45035,0.31551665,0.3636,1.9686166,0.6021667,3.65335,6.2241335,2.074711,0.0,1.0,0.0,0.0,0.3333333333333333
R_2DdXepNOXL1QJTH,3045.0,4.0,2.18,Conceptual,Text,Confused,Fibonacci,2,6.700633,3.2104669,1.2494166,0.056316666,1.2145833,0.060516667,0.84721667,2.1223166,0.7074389,0.0,0.0,1.0,1.0,0.6666666666666666
R_2DoizDdlzpXznJg,1268.0,1.0,0.0,No Hint,Python,Confused,Sum Positives,2,0.14348334,1.7530167,0.0,0.15435,0.15488334,0.05426667,0.18071668,0.38986668,0.12995556,0.0,0.0,0.0,0.0,0.0
R_2DoizDdlzpXznJg,1268.0,1.0,0.0,No Hint,Python,Confused,Fibonacci,2,3.2986834,2.2382834,0.0,0.13826665,0.19303332,0.17308334,0.6063,0.9724167,0.3241389,0.0,1.0,0.0,0.0,0.3333333333333333
R_2DorRAXJJExJZ0O,981.0,2.0,0.44,Detailed Fix,Text,Clear,Sum Positives,4,0.36156666,2.9977,0.19465,0.23891667,0.27603334,0.32893333,0.26873335,0.8737,0.29123336,1.0,0.0,0.0,1.0,0.3333333333333333
R_2DorRAXJJExJZ0O,981.0,2.0,0.44,Detailed Fix,Text,Clear,Average Rainfall,4,0.46771666,0.5842833,0.27105,1.5173,1.5002667,3.5305834,0.53436667,5.5652165,1.8550723,1.0,0.0,0.0,0.0,0.0
R_2EY5FbmsBL53uTv,784.0,1.0,0.24,Conceptual,Python,Clear,Sum Positives,4,0.41485003,2.0008168,0.8242667,0.12336667,0.85690004,0.43098333,0.48975,1.7776333,0.59254444,1.0,0.0,1.0,1.0,0.6666666666666666
R_2EY5FbmsBL53uTv,784.0,1.0,0.24,Conceptual,Python,Confused,Count Pos Neg,4,0.24383333,2.0019834,0.13118333,0.5771333,0.35156667,0.1552,0.3723167,0.87908334,0.2930278,0.0,1.0,1.0,0.0,0.6666666666666666
R_2EddTMC0jvOjsFY,756.0,1.0,0.0,Conceptual,Text,Confused,Sum Positives,3,0.35258335,2.0003834,0.4049,0.5076333,0.28196666,0.43015,0.22901668,0.9411333,0.3137111,0.0,0.0,1.0,0.0,0.3333333333333333
R_2EddTMC0jvOjsFY,756.0,1.0,0.0,Conceptual,Text,Clear,Fibonacci,3,0.74401665,2.0019,1.0002834,0.5292,0.23258333,0.35279998,0.26271665,0.8481,0.2827,1.0,0.0,0.0,0.0,0.0
R_2EtNUmI9hNrGwel,162.0,6.0,0.0,Conceptual,Python,Clear,Sum Positives,3,0.016666668,0.051266667,0.4067833,0.29501668,0.03915,0.17195001,0.06415,0.27525,0.09175,1.0,0.0,0.0,0.0,0.0
R_2F552hh1ZP8ST3H,892.0,1.0,0.0,Test Cases,Text,Confused,Average Rainfall,5,1.05155,0.7140667,0.42828333,0.35118333,0.15648334,0.7547167,0.7563833,1.6675833,0.5558611,0.0,0.0,0.0,1.0,0.3333333333333333
R_2F552hh1ZP8ST3H,892.0,1.0,0.0,Test Cases,Text,Clear,Count Pos Neg,5,1.5372001,2.0036001,1.0018667,0.22773333,0.25016668,0.7083333,1.2636167,2.2221167,0.74070555,1.0,0.0,0.0,0.0,0.0
R_2FJ5V8TluFiUDfo,1383.0,1.0,0.0,Detailed Fix,Text,Clear,Fibonacci,2,0.529,2.0021167,0.32506666,0.93939996,0.15371665,0.5837667,0.2467,0.9841833,0.3280611,1.0,0.0,0.0,1.0,0.3333333333333333
R_2FJ5V8TluFiUDfo,1383.0,1.0,0.0,Detailed Fix,Text,Confused,Count Pos Neg,2,0.7827833,0.065866664,0.060833335,0.65138334,0.18181667,0.101733334,0.10943333,0.39298335,0.13099445,0.0,0.0,0.0,1.0,0.3333333333333333
R_2FQlzcuEVW6BGn3,342.0,1.0,5.0,Detailed Fix,Text,Clear,Sum Positives,5,0.16603333,0.37265,0.24808334,0.45366666,0.19203334,0.61978334,0.25763333,1.06945,0.35648334,1.0,0.0,0.0,0.0,0.0
R_2FQlzcuEVW6BGn3,342.0,1.0,5.0,Detailed Fix,Text,Clear,Palindrome,5,0.20841667,0.16455,0.3024,0.21056667,0.113800004,0.37043333,0.23255,0.71678334,0.23892778,1.0,0.0,0.0,1.0,0.3333333333333333
R_2FXyB4aSimXbatX,843.0,1.0,0.0,Conceptual,Text,Clear,Fibonacci,1,0.70093334,2.0020335,0.44476667,0.25776666,0.7528667,1.5524833,0.6497833,2.9551332,0.9850444,1.0,1.0,1.0,1.0,1.0
R_2FXyB4aSimXbatX,843.0,1.0,0.0,Conceptual,Text,Confused,Count Pos Neg,1,0.46431667,2.0019834,0.50261664,0.12758334,0.08331667,0.13896666,0.85538334,1.0776668,0.35922223,0.0,1.0,1.0,1.0,1.0
R_2FfkZEIaGrzBwwp,739.0,1.0,5.0,No Hint,Text,Confused,Fibonacci,2,0.50343335,1.1968834,0.0,1.511,0.84181666,0.50408334,0.47856668,1.8244667,0.60815555,0.0,0.0,1.0,1.0,0.6666666666666666
R_2FfkZEIaGrzBwwp,739.0,1.0,5.0,No Hint,Text,Confused,Average Rainfall,2,0.69185,0.9378167,0.0,1.0655667,0.57376665,0.31256667,0.5703167,1.45665,0.48555,0.0,1.0,0.0,1.0,0.6666666666666666
R_2Fl9oLCNxIA3QWV,580.0,1.0,0.0,Test Cases,Python,Confused,Sum Positives,5,0.24173333,0.49166667,0.28843334,0.2731,0.12176667,0.4723,0.1886,0.7826666,0.2608889,0.0,0.0,1.0,1.0,0.6666666666666666
R_2Fl9oLCNxIA3QWV,580.0,1.0,0.0,Test Cases,Python,Clear,Fibonacci,5,0.15949999,1.1817,0.19163333,1.3708667,0.77666664,0.84389997,0.51166666,2.1322334,0.71074444,1.0,0.0,0.0,0.0,0.0
R_2FtuJQao9ixolmy,890.0,1.0,5.0,Conceptual,Python,Clear,Average Rainfall,2,0.59188336,2.0009665,1.0008833,0.68436664,0.30464998,0.6499333,0.88168335,1.8362668,0.6120889,1.0,0.0,1.0,1.0,0.6666666666666666
R_2FtuJQao9ixolmy,890.0,1.0,5.0,Conceptual,Python,Clear,Palindrome,2,0.27933332,1.6870167,0.28991666,0.48135,0.25936666,2.6059,0.5756333,3.4408998,1.1469667,1.0,0.0,0.0,1.0,0.3333333333333333
R_2G2jF58rRlRCrar,1237.0,1.0,0.0,Detailed Fix,Python,Confused,Average Rainfall,3,1.0683666,2.0019333,1.0002,0.7866833,0.25945002,0.9145667,0.26501667,1.4390334,0.47967777,0.0,1.0,0.0,1.0,0.6666666666666666
R_2G2jF58rRlRCrar,1237.0,1.0,0.0,Detailed Fix,Python,Clear,Count Pos Neg,3,2.8220832,2.002,1.0002834,0.37853333,0.30658334,0.112900004,0.65386665,1.0733501,0.35778332,1.0,1.0,1.0,0.0,0.6666666666666666
R_2GPLT8H7XLqsKAM,1972.0,1.0,0.0,No Hint,Text,Clear,Palindrome,5,0.082100004,0.46458334,0.0,0.6089,4.74375,0.053183332,0.045533337,4.842467,1.6141555,1.0,0.0,0.0,1.0,0.3333333333333333
R_2GPLT8H7XLqsKAM,1972.0,1.0,0.0,No Hint,Text,Clear,Fibonacci,5,0.22569999,3.00195,0.0,1.0797333,11.245833,0.22648333,0.10388333,11.5762005,3.8587334,1.0,0.0,0.0,0.0,0.0
R_2GWOqOEgkqyprZT,767.0,1.0,0.0,Detailed Fix,Text,Clear,Palindrome,5,0.30403334,0.67434996,0.1969,0.36905,0.9131,0.65575004,0.99666667,2.5655167,0.8551722,1.0,1.0,1.0,1.0,1.0
R_2GWOqOEgkqyprZT,767.0,1.0,0.0,Detailed Fix,Text,Clear,Sum Positives,5,0.5057667,1.2099667,0.85973334,0.32823333,0.8257834,0.8455333,0.85003334,2.5213501,0.84045,1.0,0.0,1.0,0.0,0.3333333333333333
R_2GiXxgslm3hlZiF,1858.0,1.0,0.64,Conceptual,Python,Clear,Fibonacci,2,0.32674998,2.0250332,1.0261999,0.38320002,0.06735,0.1757,0.20853333,0.45158333,0.15052778,1.0,0.0,1.0,0.0,0.3333333333333333
R_2GiXxgslm3hlZiF,1858.0,1.0,0.64,Conceptual,Python,Confused,Average Rainfall,2,0.42565,1.6786333,1.00225,0.36311668,0.17055,0.12218333,0.2925,0.58523333,0.19507779,0.0,1.0,0.0,0.0,0.3333333333333333
R_2GxenJnxBLawhHm,1122.0,1.0,0.0,Detailed Fix,Python,Clear,Fibonacci,2,0.71650004,2.0004334,1.0003667,1.1315666,0.40838334,0.21959999,0.2044,0.83238333,0.2774611,1.0,1.0,1.0,1.0,1.0
R_2GxenJnxBLawhHm,1122.0,1.0,0.0,Detailed Fix,Python,Clear,Palindrome,2,0.7320667,2.0005834,1.0004667,0.32026666,1.4135834,1.1667835,1.147,3.7273667,1.2424556,1.0,1.0,1.0,0.0,0.6666666666666666
R_2HZiSMlzGXdUUNj,909.0,3.0,5.0,Test Cases,Python,Clear,Sum Positives,3,0.3597333,1.8184667,1.0002,0.30416667,0.19755,0.33921668,0.22645,0.7632167,0.25440556,1.0,1.0,1.0,1.0,1.0
R_2HZiSMlzGXdUUNj,909.0,3.0,5.0,Test Cases,Python,Clear,Fibonacci,3,1.4273833,2.0018,0.35141665,2.3078334,0.47516668,0.18225001,0.14856666,0.80598336,0.2686611,1.0,1.0,1.0,1.0,1.0
R_2ImvXnXnEt9UFUS,1246.0,1.0,0.0,No Hint,Python,Clear,Palindrome,5,0.9195,3.0020332,0.0,0.67146665,0.63175,1.3323168,0.91235,2.8764167,0.9588055,1.0,1.0,1.0,0.0,0.6666666666666666
R_2ImvXnXnEt9UFUS,1246.0,1.0,0.0,No Hint,Python,Confused,Fibonacci,5,0.36033335,3.0005333,0.0,0.58283335,1.16415,1.90925,2.32145,5.3948503,1.7982833,0.0,0.0,0.0,0.0,0.0
R_2InK4cnFXqGfWUE,732.0,1.0,0.0,Detailed Fix,Text,Clear,Fibonacci,1,0.45626667,2.00025,0.7708333,0.21016666,0.24168333,0.1303,0.34388334,0.7158667,0.23862222,1.0,0.0,1.0,1.0,0.6666666666666666
R_2InK4cnFXqGfWUE,732.0,1.0,0.0,Detailed Fix,Text,Clear,Average Rainfall,1,0.8021667,2.0002334,0.75205004,0.29671666,0.26286668,1.8972499,0.41598332,2.5760999,0.8587,1.0,0.0,0.0,0.0,0.0
R_2JBqAPF6zCVskuZ,1114.0,1.0,5.0,Conceptual,Text,Clear,Count Pos Neg,4,1.0795333,2.0021334,1.0004833,0.33835,0.18138334,1.61545,2.3418834,4.1387167,1.3795722,1.0,0.0,0.0,0.0,0.0
R_2JBqAPF6zCVskuZ,1114.0,1.0,5.0,Conceptual,Text,Clear,Fibonacci,4,0.76888335,2.0202167,1.0244833,1.4420667,0.30721667,0.5855833,0.62086666,1.5136666,0.5045555,1.0,0.0,0.0,1.0,0.3333333333333333
R_2JJifmvYVnBpguO,552.0,1.0,5.0,Detailed Fix,Text,Clear,Count Pos Neg,1,0.61245,0.24573334,0.3515,0.22670001,0.11473333,0.28745,0.08338333,0.48556668,0.16185555,1.0,0.0,0.0,0.0,0.0
R_2JJifmvYVnBpguO,552.0,1.0,5.0,Detailed Fix,Text,Clear,Sum Positives,1,0.113183334,0.57906663,0.17916666,0.12640001,0.35623333,0.24831668,0.1497,0.75425,0.25141665,1.0,0.0,0.0,1.0,0.3333333333333333
R_2KPYcvpjfRXcglL,866.0,1.0,0.0,Detailed Fix,Python,Clear,Average Rainfall,4,0.6217667,2.0006335,1.0006167,0.51676667,0.25775,0.2017,0.088199995,0.54765004,0.18255,1.0,1.0,1.0,1.0,1.0
R_2KPYcvpjfRXcglL,866.0,1.0,0.0,Detailed Fix,Python,Clear,Count Pos Neg,4,1.1354,2.00055,1.0004667,0.21448334,0.7830833,0.16739999,0.30646667,1.25695,0.41898334,1.0,1.0,1.0,1.0,1.0
R_2KdVUAYQtpAacWg,220.0,9.0,4.03,Conceptual,Python,Clear,Sum Positives,2,0.14971666,0.0955,0.032616667,0.4127,0.0925,0.16268332,0.095,0.35018334,0.116727784,1.0,0.0,0.0,0.0,0.0
R_2KllOeS30WF3XkX,1013.0,4.0,5.0,Conceptual,Python,Clear,Count Pos Neg,2,0.5368,0.96535003,0.5822166,0.25833333,0.2981,0.31678334,0.652,1.2668834,0.42229447,1.0,0.0,1.0,1.0,0.6666666666666666
R_2KllOeS30WF3XkX,1013.0,4.0,5.0,Conceptual,Python,Clear,Average Rainfall,2,0.90895,2.0002167,1.0018833,0.8325666,0.5974167,2.0817,0.9825,3.6616168,1.2205389,1.0,0.0,1.0,1.0,0.6666666666666666
R_2LCMvJwQy9xOFHI,387.0,1.0,0.0,Test Cases,Text,Confused,Sum Positives,2,0.019283332,0.102066666,1.0023333,0.21841666,0.20901667,0.12486667,0.10163333,0.4355167,0.14517221,0.0,1.0,0.0,1.0,0.6666666666666666
R_2LCMvJwQy9xOFHI,387.0,1.0,0.0,Test Cases,Text,Clear,Fibonacci,2,0.032283332,0.08685,0.063,0.2916333,0.117400005,0.1317,0.081483334,0.3305833,0.110194445,1.0,0.0,0.0,1.0,0.3333333333333333
R_2LcjYm2oQwAiEaJ,854.0,5.0,2.0,Conceptual,Text,Confused,Fibonacci,5,0.52648336,0.90381664,1.0244833,1.7026668,0.11608334,1.0802834,0.16313334,1.3595,0.45316666,0.0,0.0,1.0,1.0,0.6666666666666666
R_2LcjYm2oQwAiEaJ,854.0,5.0,2.0,Conceptual,Text,Clear,Palindrome,5,0.5257,0.72015,0.6807,0.56808335,0.25795,0.4181,0.23235,0.9084,0.3028,1.0,0.0,1.0,0.0,0.3333333333333333
R_2M07BGCb3PyKxl1,611.0,1.0,0.0,No Hint,Text,Clear,Count Pos Neg,1,0.65279996,1.2500833,0.0,0.5291833,0.68985,0.60964996,0.47191668,1.7714168,0.5904722,1.0,0.0,0.0,1.0,0.3333333333333333
R_2M07BGCb3PyKxl1,611.0,1.0,0.0,No Hint,Text,Clear,Sum Positives,1,0.27835,0.66761667,0.0,0.46605,0.205,0.72658336,1.3050333,2.2366168,0.7455389,1.0,0.0,0.0,1.0,0.3333333333333333
R_2M5RZtN8Jw7BuFk,1853.0,1.0,0.0,Test Cases,Text,Confused,Average Rainfall,5,0.21526667,2.0324833,2.4240835,1.7829,0.9964834,2.0521333,2.3661833,5.4148,1.8049333,0.0,1.0,0.0,1.0,0.6666666666666666
