ResponseId,Duration (in seconds),Q_prog_rate,Q_prog_exp,hint_type,stimulus_presentation,part_lbl,task,prog_num,desc_time,algo_time,hint_time,quantques1_time,quant2_time,quant3_time,quant4_time,quant_ques_af_exp_time,quant_ques_af_exp_time_avg,score_quant1,score_quant2,score_quant3,score_quant4,quant234_avg_score
R_3j1CneQeonf63HH,499.0,6.0,5.0,Test Cases,Python,Clear,"['Count Pos Neg', 'Fibonacci']",5,0.27396666,0.6261250325000001,0.209475,0.431216665,0.22366667,1.01215,0.42651668,1.6623333,0.554111095,1.0,1.0,1.0,1.0,1.0
R_3jEdOuxZNVOjKJY,1224.0,1.0,5.0,Detailed Fix,Text,Clear,['Count Pos Neg'],3,0.6728667,2.00075,1.0007167,0.6144167,0.8354666,0.5553333,0.6817666,2.0725665,0.69085556,1.0,1.0,1.0,1.0,1.0
R_3mXIIAMlAn5RNNo,825.0,1.0,0.0,No Hint,Text,Clear,['Palindrome'],1,0.41406667,2.5513165,0.0,0.23246667,0.5602,0.21823333,0.42756665,1.206,0.402,1.0,1.0,1.0,1.0,1.0
R_3n2wZ5ryNTDm1da,667.0,1.0,0.0,Conceptual,Text,Clear,"['Average Rainfall', 'Palindrome']",3,0.47083333,2.0016,0.29067498,0.446441665,0.374174995,0.38974168,0.63384166,1.39775835,0.46591947,1.0,1.0,1.0,1.0,1.0
R_3nBj4f7ISRGaGf3,985.0,1.0,0.01,Test Cases,Text,Clear,['Palindrome'],1,0.24105,2.0003834,1.0002667,1.2011,0.33648333,0.89285,0.5236,1.7529334,0.5843111,1.0,1.0,1.0,1.0,1.0
R_3oyWqLaHBljRU1Y,566.0,1.0,0.0,No Hint,Text,Clear,['Fibonacci'],2,0.5807,3.0019333,0.0,0.23441666,0.27414998,0.2142,0.2783,0.76665,0.25555,1.0,1.0,1.0,1.0,1.0
R_3pyTGFuoCjheFVy,852.0,1.0,0.44,Conceptual,Text,Clear,['Fibonacci'],2,0.52975,2.0183332,1.2039833,0.8581833,0.35303333,0.29438335,0.13573334,0.78314996,0.26105002,1.0,1.0,1.0,1.0,1.0
R_3qgzCQA9k1lgbSC,736.0,1.0,0.0,Detailed Fix,Text,Clear,['Sum Positives'],1,0.46416667,2.0019,1.00195,0.29261667,0.11376667,0.15708333,0.7275833,0.9984333,0.3328111,1.0,1.0,1.0,1.0,1.0
R_3r91KAYVpjvfkW7,463.0,4.0,1.99,Detailed Fix,Python,Clear,['Fibonacci'],2,0.47373334,0.46864998,0.32895,0.5908667,0.29131666,0.115883335,0.08318333,0.49038333,0.16346112,1.0,1.0,1.0,1.0,1.0
R_3rTxlDQCVLfhGok,1860.0,1.0,0.0,Test Cases,Python,Clear,['Count Pos Neg'],3,1.8540167,2.0018833,1.0002834,0.33501667,1.1471168,0.25536665,1.8611666,3.26365,1.0878834,1.0,1.0,1.0,1.0,1.0
R_3zSj3dm60175TDw,772.0,4.0,0.2,Conceptual,Python,Clear,"['Palindrome', 'Sum Positives']",1,0.4994666799999999,2.0013667,0.58615003,0.37450834,0.30761667,0.40784167,0.41814167,1.13359995,0.3778666499999999,1.0,1.0,1.0,1.0,1.0
R_3zXKpGs2LzCEMpP,899.0,1.0,1.01,Test Cases,Text,Clear,"['Fibonacci', 'Count Pos Neg']",2,1.00444165,1.59,0.4216,0.63713332,0.446074965,0.3477916749999999,1.16434169,1.95820835,0.65273612,1.0,1.0,1.0,1.0,1.0
R_50N5wHYBQ35Ogvu,1399.0,1.0,0.0,Detailed Fix,Text,Clear,"['Palindrome', 'Average Rainfall']",2,1.49970002,2.000275,0.82045,0.712283365,0.4833833349999999,1.527725,2.14575005,4.1568585,1.38561945,1.0,1.0,1.0,1.0,1.0
R_515s2Y2qgp1ophL,628.0,1.0,0.0,Test Cases,Text,Clear,['Palindrome'],1,1.1103,0.56085,0.1573,0.79831666,0.21218333,0.105783336,0.2114,0.5293667,0.17645556,1.0,1.0,1.0,1.0,1.0
R_51HiFlxkapkio71,637.0,1.0,1.01,Test Cases,Text,Clear,['Average Rainfall'],3,0.39923334,0.9595,0.49240002,0.83273333,0.6293833,0.17085001,0.2958,1.0960333,0.36534443,1.0,1.0,1.0,1.0,1.0
R_51zMVx1QNIoiYpq,1100.0,2.0,0.5,No Hint,Text,Clear,['Sum Positives'],5,0.40741667,2.6558166,0.0,0.35066667,0.2651,1.00745,0.27368334,1.5462334,0.51541114,1.0,1.0,1.0,1.0,1.0
R_56pmvzidik2Cuvn,1359.0,5.0,1.94,Conceptual,Text,Confused,['Fibonacci'],1,1.7600167,2.0002832,0.23956665,0.26641667,2.23835,2.8108666,0.051900003,5.1011167,1.7003722,0.0,1.0,1.0,1.0,1.0
R_57Q4pn1rhzGwb9D,1149.0,4.0,0.95,Conceptual,Text,Clear,['Palindrome'],3,0.23343332,1.6378,0.28465,0.31365,0.22911666,0.5747667,1.28725,2.0911334,0.69704443,1.0,1.0,1.0,1.0,1.0
R_5CjnKtCKMAPBp6x,783.0,1.0,1.0,No Hint,Text,Confused,['Average Rainfall'],4,0.81764996,1.0363166,0.0,0.24663334,0.3092,0.38643333,0.46393335,1.1595666,0.38652223,0.0,1.0,1.0,1.0,1.0
R_5KHEOkA10Ix3gEG,968.0,1.0,0.0,No Hint,Python,Clear,['Fibonacci'],2,0.80218333,1.4127667,0.0,0.77243334,0.91934997,0.5050833,1.0225333,2.4469666,0.8156556,1.0,1.0,1.0,1.0,1.0
R_5KIcTpugnWJVGI0,1053.0,5.0,5.0,No Hint,Text,Clear,"['Palindrome', 'Count Pos Neg']",2,0.6427083299999999,3.00032495,0.0,0.402416665,0.608625,0.7035583400000001,1.8185667,3.13075,1.0435833,1.0,1.0,1.0,1.0,1.0
R_5KZ9AYtXoOMHxkZ,362.0,1.0,0.0,Test Cases,Text,Clear,['Palindrome'],5,0.18998334,0.65498334,0.42835,0.18676667,0.1675,0.72071666,0.30453333,1.1927501,0.39758334,1.0,1.0,1.0,1.0,1.0
R_5LgVfdjjzoFOAoM,755.0,1.0,0.0,No Hint,Python,Confused,['Sum Positives'],5,1.2389333,3.0020666,0.0,0.21361667,0.2928,0.64418334,0.3526,1.2895833,0.4298611,0.0,1.0,1.0,1.0,1.0
R_5PAgHFN2UbdpyU8,865.0,1.0,0.0,Test Cases,Python,Clear,['Fibonacci'],3,2.9751832,0.9086667,0.42333332,0.2411,0.12931666,0.21779999,0.22476667,0.5718833,0.19062778,1.0,1.0,1.0,1.0,1.0
R_5PhzFH6TvOhx5OA,993.0,1.0,0.0,Test Cases,Text,Confused,['Fibonacci'],4,1.66735,2.00315,1.0002,0.43925,0.47738332,0.69383335,0.8224833,1.9937,0.6645667,0.0,1.0,1.0,1.0,1.0
R_5Q3JwMFAGXaE4LN,1090.0,1.0,0.0,Test Cases,Text,Clear,['Fibonacci'],4,1.0433,2.0024667,0.916,0.8477166,0.61303335,2.2287333,0.8667,3.7084665,1.2361556,1.0,1.0,1.0,1.0,1.0
R_5VXdtShXdwE14Gd,1219.0,1.0,4.06,Detailed Fix,Python,Confused,['Fibonacci'],4,0.7449834,2.0029833,1.0003,0.80385,1.4560167,0.23498334,0.70185,2.39285,0.79761666,0.0,1.0,1.0,1.0,1.0
R_5YnX1mnSZbFdL5g,1120.0,1.0,0.0,Detailed Fix,Python,Clear,['Count Pos Neg'],3,1.4441833,2.0023334,1.0006667,0.818,0.6156666,0.96433336,0.6629167,2.2429166,0.7476389,1.0,1.0,1.0,1.0,1.0
R_5ZDjCA4wVpTpFp7,1141.0,1.0,0.0,Test Cases,Python,Clear,"['Fibonacci', 'Sum Positives']",2,0.659224985,2.94285835,1.0014500000000002,0.84967495,0.8063750000000001,0.61634165,0.387899995,1.81061665,0.6035389,1.0,1.0,1.0,1.0,1.0
R_5ZF8mPJoYIubotj,825.0,1.0,0.0,Test Cases,Text,Clear,['Count Pos Neg'],4,0.43069997,2.0019834,1.0013167,0.27113333,0.15456668,0.46178335,0.42218333,1.0385333,0.34617776,1.0,1.0,1.0,1.0,1.0
R_5dGMtDaNuN1NHa1,749.0,2.0,2.0,Conceptual,Python,Clear,Palindrome,3,0.19308333,2.0018833,1.0001833,0.24261667,0.20333333,0.09731667,0.21348333,0.51413333,0.17137776,1.0,1.0,1.0,1.0,1.0
R_5dlOW1T6TbM5w5Z,793.0,1.0,0.5,No Hint,Text,Confused,['Palindrome'],2,0.18813333,3.0018,0.0,0.2927,0.4761,0.7985833,1.2630166,2.5377,0.8459,0.0,1.0,1.0,1.0,1.0
R_5fBRqAEPxbJMZBt,621.0,1.0,0.0,Conceptual,Python,Clear,['Count Pos Neg'],3,0.5726334,1.1481667,0.48943332,0.22561666,0.30713332,0.1163,0.7114,1.1348332,0.37827778,1.0,1.0,1.0,1.0,1.0
R_5foZIsfxUFzihw6,895.0,1.0,0.0,Detailed Fix,Text,Clear,"['Count Pos Neg', 'Average Rainfall']",4,1.65421665,2.0010333,0.554333325,0.42464999,0.8460999849999999,0.410791665,0.381941675,1.63883335,0.54627774,1.0,1.0,1.0,1.0,1.0
R_5gBGBxJC1MUiQtc,1334.0,1.0,0.0,Test Cases,Text,Clear,['Palindrome'],2,0.3561,0.6854333,0.25525,0.13611667,0.17981666,0.31871665,0.23938332,0.7379167,0.24597222,1.0,1.0,1.0,1.0,1.0
R_5gvWORX3BkKxpu8,794.0,1.0,0.0,Test Cases,Text,Clear,['Count Pos Neg'],4,0.8911667,2.0003333,0.84966666,0.32880002,0.22411665,0.5194,0.5540833,1.2976,0.43253332,1.0,1.0,1.0,1.0,1.0
R_5kpvRTn1xhD0XdG,593.0,1.0,0.0,No Hint,Text,Clear,['Count Pos Neg'],4,0.111600004,0.7999166,0.0,0.36385,0.17125,0.6174833,0.14021666,0.92895,0.30965,1.0,1.0,1.0,1.0,1.0
R_5mHI6U60yT8jpaF,1323.0,1.0,0.0,Test Cases,Text,Clear,['Palindrome'],4,0.46495,2.0023,1.00045,0.58921665,0.7682833,3.1654832,0.59575,4.5295167,1.5098388,1.0,1.0,1.0,1.0,1.0
R_5mlnytB2Mso2EeT,780.0,1.0,0.0,Test Cases,Text,Clear,"['Sum Positives', 'Count Pos Neg']",3,0.9273917,1.6244834,0.6321583399999999,0.14803334,0.264191685,0.7311582999999999,0.82416665,1.8195166,0.606505575,1.0,1.0,1.0,1.0,1.0
R_5q3Q47eBF95Ko34,787.0,1.0,0.0,Detailed Fix,Python,Confused,['Fibonacci'],1,0.7858833,2.00235,1.0024,0.34001666,0.34058332,0.8738667,0.49198332,1.7064334,0.5688111,0.0,1.0,1.0,1.0,1.0
R_5r931T6O6mSB2N3,318.0,1.0,1.0,Detailed Fix,Python,Clear,['Palindrome'],2,0.22666667,0.16511665,0.047083333,0.0898,0.083783336,0.0779,0.44101667,0.6027,0.2009,1.0,1.0,1.0,1.0,1.0
R_5rDGQ9JwJya8qnD,1511.0,1.0,0.0,Conceptual,Text,Clear,['Average Rainfall'],2,2.31205,2.0002334,1.0001833,3.0094168,2.2737334,2.4094331,3.4916835,8.1748495,2.7249498,1.0,1.0,1.0,1.0,1.0
R_5rHBditFo1X6AAZ,944.0,1.0,1.5,Conceptual,Python,Clear,['Palindrome'],5,0.46668333,2.0005333,1.0003333,0.32048333,0.43678334,0.50085,0.6165833,1.5542166,0.51807225,1.0,1.0,1.0,1.0,1.0
R_5roeWTxduaijiLV,366.0,1.0,0.0,Conceptual,Python,Confused,['Fibonacci'],3,0.17168333,0.31985,1.0002667,0.55188334,0.2007,0.42156667,0.15038332,0.77265,0.25755,0.0,1.0,1.0,1.0,1.0
R_5s72vs6DsnC2Gv9,1423.0,2.0,1.0,Conceptual,Text,Clear,['Fibonacci'],2,1.1210834,2.03145,0.79108334,0.8997833,0.31765,0.13538334,0.19481666,0.64785,0.21595,1.0,1.0,1.0,1.0,1.0
R_5sn3EKIQsNB32le,635.0,1.0,0.0,No Hint,Text,Clear,['Count Pos Neg'],4,0.9033167,1.4731333,0.0,0.15608333,0.18016668,0.43473333,0.60751665,1.2224166,0.40747222,1.0,1.0,1.0,1.0,1.0
R_60IAr6l2fsdxPik,717.0,1.0,0.47,Conceptual,Python,Confused,['Count Pos Neg'],4,0.3814667,2.0003,0.61876667,0.43136665,0.49376667,0.34456667,0.79933333,1.6376667,0.5458889,0.0,1.0,1.0,1.0,1.0
R_64ipzu5j4EZ1fZT,834.0,3.0,0.5,Test Cases,Text,Clear,"['Sum Positives', 'Count Pos Neg']",3,0.967400025,2.0174417,0.62111664,0.29704167,0.325325,0.183616665,1.1661084000000002,1.67505,0.55835002,1.0,1.0,1.0,1.0,1.0
R_69zW2O00Q1TvBrb,1721.0,8.0,5.0,Test Cases,Python,Clear,"['Fibonacci', 'Palindrome']",3,0.458033335,1.35542505,1.0015166999999998,0.5978333149999999,0.425908355,3.91944185,0.7447833500000001,5.0901333,1.69671113,1.0,1.0,1.0,1.0,1.0
R_6Onx9yUX4BCvR5L,2780.0,7.0,5.0,No Hint,Text,Clear,['Sum Positives'],5,0.08931667,3.03165,0.0,0.17876667,20.953785,1.7364668,1.5665667,24.256817,8.085606,1.0,1.0,1.0,1.0,1.0
R_6V3YmvcCrjDrIaf,981.0,1.0,0.0,Conceptual,Text,Clear,['Count Pos Neg'],1,0.6612,2.0020168,1.0002834,0.37338334,0.69465,0.25155002,0.31155002,1.2577499,0.41925,1.0,1.0,1.0,1.0,1.0
R_6WvFfUMDoIdUR0S,823.0,1.0,0.0,Detailed Fix,Text,Clear,['Fibonacci'],4,1.0210999,1.8419833,0.16246668,0.47114998,0.35036665,0.4572667,0.4483,1.2559334,0.41864446,1.0,1.0,1.0,1.0,1.0
R_6n8Ck8hh78FCLAv,902.0,5.0,3.0,Test Cases,Python,Clear,"['Average Rainfall', 'Sum Positives']",4,0.810441725,1.88670005,0.96886667,0.355575,0.507399995,0.354541665,0.297099985,1.1590417,0.38634721,1.0,1.0,1.0,1.0,1.0
R_6s4hhyZ9aWQS9k8,932.0,1.0,0.0,Detailed Fix,Text,Clear,['Palindrome'],3,0.97578335,2.0003166,0.11243333,0.19206667,0.30633333,0.1733,0.20498332,0.6846167,0.22820555,1.0,1.0,1.0,1.0,1.0
R_6xOVQ1DnTVm8HV6,737.0,3.0,1.45,Test Cases,Text,Clear,['Average Rainfall'],1,0.68046665,0.8605833,0.12703334,0.20178334,1.9261833,2.2999334,1.4099833,5.6361,1.8787,1.0,1.0,1.0,1.0,1.0
R_700K7WxZAJ9bfhb,635.0,1.0,0.0,Detailed Fix,Text,Clear,['Sum Positives'],1,0.5104,1.10485,0.30455002,0.14490001,0.32583332,0.52136666,0.54895,1.39615,0.46538335,1.0,1.0,1.0,1.0,1.0
R_70IvpsYM4stqOf7,1283.0,1.0,0.46,Detailed Fix,Text,Clear,['Count Pos Neg'],3,2.4368167,1.01195,0.13666667,1.0813333,0.7762334,0.26211667,3.3647335,4.4030833,1.4676945,1.0,1.0,1.0,1.0,1.0
R_70qnxFQ6tlS7l8U,1381.0,5.0,5.0,Test Cases,Text,Clear,"['Average Rainfall', 'Count Pos Neg']",4,2.41847507,2.0012001,1.00195835,0.86860837,0.5799,0.6736833,0.8964417,2.1500250000000003,0.71667498,1.0,1.0,1.0,1.0,1.0
R_71PBJG8PXYTvqbT,936.0,2.0,0.5,Test Cases,Text,Clear,"['Count Pos Neg', 'Sum Positives']",1,2.41838317,1.2903582999999998,0.323775,0.39497501,0.2540416649999999,0.429449985,0.51358333,1.197075,0.39902498,1.0,1.0,1.0,1.0,1.0
R_72MbtI2DRKfgKWw,740.0,8.0,5.0,Conceptual,Text,Clear,['Palindrome'],5,0.3736,2.0003166,0.39116666,0.21993333,0.51746666,0.36678332,0.65335,1.5375999,0.51253337,1.0,1.0,1.0,1.0,1.0
R_72kOk1RPDqyLo1X,682.0,4.0,5.0,No Hint,Text,Clear,"['Average Rainfall', 'Sum Positives']",5,0.32744167,1.79035,0.0,0.6060250150000001,1.107075,0.55165833,0.200400005,1.8591333,0.61971109,1.0,1.0,1.0,1.0,1.0
R_73qEdTdQIxx1XzD,436.0,1.0,1.0,Conceptual,Python,Clear,"['Sum Positives', 'Fibonacci']",2,0.225133325,0.43378335,0.43905,0.31589167,0.131391665,0.30090834,0.2523749799999999,0.6846749999999999,0.228225,1.0,1.0,1.0,1.0,1.0
R_77UkGH5Dv0lyFTb,1261.0,3.0,1.29,Conceptual,Text,Confused,['Count Pos Neg'],3,0.55543333,2.0005167,1.0217167,1.3607668,0.9766666,1.6117834,2.3532333,4.9416833,1.6472278,0.0,1.0,1.0,1.0,1.0
R_77qWwmYFfibItc3,1024.0,1.0,0.0,Conceptual,Text,Confused,['Average Rainfall'],2,1.3418667,2.0005,1.0002,0.3308167,1.05635,1.0611333,0.3814667,2.49895,0.8329833,0.0,1.0,1.0,1.0,1.0
R_7Bmn3u4JLriwiTd,963.0,3.0,0.0,Detailed Fix,Python,Clear,['Palindrome'],1,0.1859,2.0002334,1.0004,1.1499333,1.16065,0.72553337,0.197,2.0831833,0.6943944,1.0,1.0,1.0,1.0,1.0
R_7KwJwvxGqoEQzwI,918.0,1.0,0.0,Detailed Fix,Python,Confused,['Average Rainfall'],3,0.7675,2.0021832,1.0023,0.5032167,0.6347333,1.4174834,0.4714333,2.5236502,0.8412167,0.0,1.0,1.0,1.0,1.0
R_7Lbw1h0D5GordI6,524.0,2.0,0.25,No Hint,Text,Clear,"['Sum Positives', 'Average Rainfall']",2,0.5070666850000001,1.592775,0.0,0.290033335,0.280174985,0.8166999850000001,0.302899995,1.399775065,0.466591655,1.0,1.0,1.0,1.0,1.0
R_7MrNO2GO9zuIalh,663.0,10.0,5.0,Test Cases,Text,Clear,"['Fibonacci', 'Sum Positives']",3,0.30038333,1.42016662,0.182958335,0.126133335,0.102791668,0.59652498,0.65327497,1.3525917,0.45086388,1.0,1.0,1.0,1.0,1.0
R_7OKlo9vUDIv2loZ,1222.0,1.0,0.0,No Hint,Text,Clear,['Palindrome'],2,2.9448001,2.6832335,0.0,0.24801666,0.78129995,1.13055,0.9733,2.88515,0.96171665,1.0,1.0,1.0,1.0,1.0
R_7PcrBNsrClWavpy,1098.0,1.0,0.0,No Hint,Python,Clear,['Palindrome'],1,0.25266665,4.8125167,0.0,0.31358334,0.14193334,0.15105,0.16246668,0.45545,0.15181667,1.0,1.0,1.0,1.0,1.0
R_7QKKwYJ5r03gcnu,746.0,1.0,0.0,Detailed Fix,Python,Clear,['Palindrome'],2,0.45291665,2.0019166,1.00015,0.24643333,0.35435,0.3877,0.32924998,1.0713,0.3571,1.0,1.0,1.0,1.0,1.0
R_7S6N55Xp33IhHVl,441.0,7.0,1.5,Detailed Fix,Python,Clear,"['Average Rainfall', 'Sum Positives']",1,0.50405002,0.663599985,0.2339499949999999,0.6260583399999999,0.14759167,0.1384416725,0.28299168,0.569025,0.189675005,1.0,1.0,1.0,1.0,1.0
R_7VyAWbgZwfAJL5j,918.0,5.0,5.0,Detailed Fix,Python,Clear,"['Palindrome', 'Average Rainfall']",4,0.67064997,1.6827417,0.564441635,0.47339165,1.19440835,0.380275015,0.234425005,1.80910835,0.6030360800000001,1.0,1.0,1.0,1.0,1.0
R_7aeGcdUAsPy42ZE,553.0,1.0,0.01,Test Cases,Text,Clear,['Palindrome'],5,0.20203333,0.7827333,0.7441667,0.11383333,0.3146,0.19216666,0.14903334,0.6558,0.2186,1.0,1.0,1.0,1.0,1.0
R_7bZ85EE1KdP8FLv,847.0,1.0,0.0,No Hint,Text,Clear,['Fibonacci'],2,0.5933333,2.4517,0.0,0.67151666,0.84326667,0.5560333,0.2498,1.6491,0.54969996,1.0,1.0,1.0,1.0,1.0
R_7dnsLXC09SNnA50,447.0,6.0,1.53,Conceptual,Python,Confused,['Count Pos Neg'],4,0.041333333,2.00025,0.0431,0.092033334,0.07746666,0.78898335,0.062200002,0.92865,0.30955,0.0,1.0,1.0,1.0,1.0
R_7duDE906ue4XyYJ,1028.0,1.0,0.0,Conceptual,Text,Clear,['Palindrome'],5,0.8345,2.0004334,1.0020667,0.35388333,0.43231666,0.5191,1.1199334,2.0713499,0.69044995,1.0,1.0,1.0,1.0,1.0
R_7f7CAalLsuP9dDD,622.0,1.0,0.0,No Hint,Text,Clear,"['Sum Positives', 'Count Pos Neg']",3,1.177716715,1.3014417,0.0,0.25531667,0.199666665,0.438141655,0.6994499999999999,1.33725835,0.445752775,1.0,1.0,1.0,1.0,1.0
R_7gTkgF5rJqsDUKD,753.0,2.0,3.54,Test Cases,Python,Clear,['Sum Positives'],3,0.32455,1.0117,0.28043333,0.17295,0.15168333,0.31436667,0.30551666,0.7715666,0.2571889,1.0,1.0,1.0,1.0,1.0
R_7jcwaz5WWe5bGYX,828.0,9.0,5.0,Detailed Fix,Text,Clear,['Palindrome'],3,0.24640001,2.0292833,0.6910667,0.7746833,0.27141666,0.20436667,0.39368334,0.86946666,0.28982222,1.0,1.0,1.0,1.0,1.0
R_7kIkZKEgfYRhoGa,915.0,1.0,0.0,No Hint,Text,Clear,['Palindrome'],1,0.5448667,1.5629166,0.0,0.36743334,0.30003336,0.3459,0.9496167,1.5955501,0.53185,1.0,1.0,1.0,1.0,1.0
R_7kZWha9twwzkpa9,297.0,1.0,0.0,Detailed Fix,Python,Clear,['Fibonacci'],4,0.1502,0.16291666,0.19595,0.39909998,0.14568333,0.14919999,0.18390001,0.4787833,0.15959445,1.0,1.0,1.0,1.0,1.0
R_7lSmjbBSUZ0QQEk,781.0,7.0,5.0,Test Cases,Python,Clear,['Average Rainfall'],5,1.1660333,0.72655,1.0002333,0.5122333,0.31371668,0.1049,0.11118333,0.5298,0.1766,1.0,1.0,1.0,1.0,1.0
R_7lWSjA6UTfWFNDM,791.0,2.0,0.18,Conceptual,Python,Clear,['Count Pos Neg'],3,0.7375667,2.0002,1.0021833,0.17841667,0.6809333,0.28388336,0.9601166,1.9249333,0.6416444,1.0,1.0,1.0,1.0,1.0
R_7m9uQK1b6h313LV,1009.0,1.0,0.0,Detailed Fix,Text,Clear,['Palindrome'],3,0.5757834,2.0003834,1.0021,0.47236666,0.1734,0.6516,0.6657167,1.4907167,0.49690554,1.0,1.0,1.0,1.0,1.0
R_7qEkXB1MycKur6h,1060.0,5.0,5.0,Conceptual,Text,Confused,Average Rainfall,3,2.0452332,2.0003667,1.0004,0.32283336,0.29985,5.676833,0.41645,6.3931336,2.1310444,0.0,1.0,1.0,1.0,1.0
R_7r6OGXtjtcfjKMy,822.0,1.0,0.0,No Hint,Python,Clear,['Count Pos Neg'],4,0.8658833,1.9485834,0.0,0.21041666,0.7625167,0.7596667,0.8516167,2.3737998,0.7912667,1.0,1.0,1.0,1.0,1.0
R_7sh8WVMlX60yrrE,750.0,7.0,3.0,Test Cases,Text,Clear,"['Sum Positives', 'Count Pos Neg']",1,0.449625,2.0002915999999997,1.0010833,0.33449167,0.395474985,0.32196667,0.69870836,1.4161499,0.4720499999999999,1.0,1.0,1.0,1.0,1.0
R_7uVRnowqlnkm3RU,3869.0,5.0,1.0,Conceptual,Text,Clear,"['Average Rainfall', 'Count Pos Neg']",3,4.186008149999999,2.00188335,1.00105,4.04336665,7.1740581,6.4146333349999995,5.04439135,18.6330835,6.2110275,1.0,1.0,1.0,1.0,1.0
R_7xXyqCV3zkegmCZ,362.0,1.0,0.0,Detailed Fix,Python,Clear,['Palindrome'],2,0.26566666,0.72754997,0.30833334,0.18938333,0.16833334,0.123783335,0.22516666,0.5172833,0.17242779,1.0,1.0,1.0,1.0,1.0
R_8Kg98CQc6PHsKH8,514.0,1.0,0.0,Test Cases,Text,Confused,Palindrome,1,0.1071,2.0018,0.37478334,0.09111667,0.0827,0.09525,0.1049,0.28285,0.094283335,0.0,1.0,1.0,1.0,1.0
R_8c8jgL9gJHkC06p,512.0,1.0,0.0,Test Cases,Text,Confused,['Count Pos Neg'],4,0.21374999,0.47325,0.5697,0.46016666,0.16669999,0.9511167,0.5666167,1.6844333,0.5614778,0.0,1.0,1.0,1.0,1.0
R_8iQByFzVlEBwmDM,487.0,9.0,5.0,Detailed Fix,Text,Clear,['Palindrome'],1,0.27605,1.0922834,0.25693333,0.2852167,0.45443335,0.19028333,0.36745003,1.0121666,0.3373889,1.0,1.0,1.0,1.0,1.0
R_8oGq8SQj9s6l6PA,1579.0,4.0,1.45,Detailed Fix,Python,Clear,"['Average Rainfall', 'Count Pos Neg']",4,0.55665,1.0147833,0.4654249849999999,0.3488249949999999,0.335925005,0.6709333,0.27728333,1.28414165,0.428047215,1.0,1.0,1.0,1.0,1.0
